season,date,playoff,neutral,status,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,commissioners_cup_final
2022,2022-07-01,0,0,post,Minnesota Lynx,Las Vegas Aces,MIN,LVA,1468.09752230629,1628.53740238341,0.386262725278224,0.613737274721776,85,91,1460.23995093578,1636.39497375392,0
2022,2022-07-01,0,0,post,Dallas Wings,Los Angeles Sparks,DAL,LAS,1460.77616865497,1448.16714501264,0.630205938722527,0.369794061277473,89,97,1443.47309213211,1465.4702215355,0
2022,2022-07-01,0,0,post,Seattle Storm,Indiana Fever,SEA,IND,1544.57012183921,1304.4514683444,0.863273750265178,0.136726249734822,73,57,1548.85490738444,1300.16668279917,0
2022,2022-07-02,0,0,post,Chicago Sky,Phoenix Mercury,CHI,PHO,1650.5625249436,1483.55168270605,0.805637467205823,0.194362532794177,91,75,1656.95100091717,1477.16320673248,0
2022,2022-07-03,0,0,post,Connecticut Sun,Washington Mystics,CON,WAS,1612.7158604677,1528.68762968714,0.719951772468723,0.280048227531277,74,72,1616.06518732982,1525.33830282502,0
2022,2022-07-03,0,0,post,Atlanta Dream,Seattle Storm,ATL,SEA,1434.33158329791,1548.85490738444,0.450479816926957,0.549520183073043,90,76,1454.68338847731,1528.50310220504,0
2022,2022-07-03,0,0,post,Los Angeles Sparks,New York Liberty,LAS,NYL,1465.4702215355,1435.54361273619,0.65312146037901,0.34687853962099,84,74,1474.73475220829,1426.2790820634,0
2022,2022-07-03,0,0,post,Minnesota Lynx,Las Vegas Aces,MIN,LVA,1460.23995093578,1636.39497375392,0.365049795965665,0.634950204034335,102,71,1503.37021506937,1593.26470962033,0
2022,2022-07-04,0,0,post,Los Angeles Sparks,Phoenix Mercury,LAS,PHO,1474.73475220829,1477.16320673248,0.609815728997043,0.390184271002957,78,75,1480.4857023722,1471.41225656857,0
2022,2022-07-05,0,0,post,Indiana Fever,Seattle Storm,IND,SEA,1300.16668279917,1528.50310220504,0.298616835409206,0.701383164590794,73,95,1287.07904077144,1541.59074423277,0
2022,2022-07-05,0,0,post,Dallas Wings,Connecticut Sun,DAL,CON,1443.47309213211,1616.06518732982,0.369816771463326,0.630183228536674,82,71,1464.45715632673,1595.0811231352,0
2022,2022-07-06,0,0,post,Minnesota Lynx,Chicago Sky,MIN,CHI,1503.37021506937,1656.95100091717,0.395663980118637,0.604336019881363,81,78,1513.42202232053,1646.89919366601,0
2022,2022-07-06,0,0,post,Atlanta Dream,Washington Mystics,ATL,WAS,1454.68338847731,1525.33830282502,0.513445417045787,0.486554582954213,66,85,1431.78588112186,1548.23581018047,0
2022,2022-07-06,0,0,post,Las Vegas Aces,New York Liberty,LVA,NYL,1593.26470962033,1426.2790820634,0.805614738189514,0.194385261810486,107,116,1565.90118579149,1453.64260589224,0
2022,2022-07-07,0,0,post,Indiana Fever,Chicago Sky,IND,CHI,1287.07904077144,1646.89919366601,0.166481142461993,0.833518857538007,84,93,1283.3715809979,1650.60665343955,0
2022,2022-07-07,0,0,post,Phoenix Mercury,New York Liberty,PHO,NYL,1471.41225656857,1453.64260589224,0.637101857853582,0.362898142146418,84,81,1476.6808762936,1448.37398616721,0
2022,2022-07-07,0,0,post,Los Angeles Sparks,Seattle Storm,LAS,SEA,1480.4857023722,1541.59074423277,0.527165254314389,0.472834745685611,69,106,1442.26431544621,1579.81213115876,0
2022,2022-07-12,0,0,post,Seattle Storm,Dallas Wings,SEA,DAL,1579.81213115876,1464.45715632673,0.754832391242013,0.245167608757987,83,74,1585.59096686276,1458.67832062273,0
2022,2022-07-12,0,0,post,New York Liberty,Las Vegas Aces,NYL,LVA,1448.37398616721,1565.90118579149,0.446203064765011,0.553796935234989,101,107,1438.99454583516,1575.28062612354,0
2022,2022-07-12,0,0,post,Minnesota Lynx,Phoenix Mercury,MIN,PHO,1513.42202232053,1476.6808762936,0.661954440880289,0.338045559119711,118,107,1522.954332711,1467.14856590313,0
2022,2022-07-12,0,0,post,Chicago Sky,Atlanta Dream,CHI,ATL,1650.60665343955,1431.78588112186,0.848148238649492,0.151851761350508,90,75,1655.22666916866,1427.16586539275,0
2022,2022-07-12,0,0,post,Los Angeles Sparks,Washington Mystics,LAS,WAS,1442.26431544621,1548.23581018047,0.462693476582729,0.537306523417271,81,94,1426.71342824313,1563.78669738355,0
2022,2022-07-13,0,0,post,Indiana Fever,Connecticut Sun,IND,CON,1283.3715809979,1595.0811231352,0.208526982334099,0.791473017665901,81,89,1278.89939240214,1599.55331173096,0
2022,2022-07-14,0,0,post,New York Liberty,Las Vegas Aces,NYL,LVA,1438.99454583516,1575.28062612354,0.419699103076345,0.580300896923655,74,108,1412.05018398354,1602.22498797516,0
2022,2022-07-14,0,0,post,Minnesota Lynx,Dallas Wings,MIN,DAL,1522.954332711,1458.67832062273,0.696464761365571,0.303535238634429,87,92,1507.44006837812,1474.19258495561,0
2022,2022-07-14,0,0,post,Phoenix Mercury,Washington Mystics,PHO,WAS,1467.14856590313,1563.78669738355,0.476074091000098,0.523925908999902,80,75,1477.61161176092,1553.32365152576,0
2022,2022-07-14,0,0,post,Los Angeles Sparks,Chicago Sky,LAS,CHI,1426.71342824313,1655.22666916866,0.298403692253495,0.701596307746505,68,80,1418.0234758315,1663.91662158029,0
2022,2022-07-15,0,0,post,Indiana Fever,Minnesota Lynx,IND,MIN,1278.89939240214,1507.44006837812,0.29837062949231,0.70162937050769,77,87,1271.15045002864,1515.18901075162,0
2022,2022-07-15,0,0,post,Atlanta Dream,Connecticut Sun,ATL,CON,1427.16586539275,1599.55331173096,0.37009136166069,0.62990863833931,68,93,1408.66618300628,1618.05299411743,0
2022,2022-07-16,0,0,post,Dallas Wings,Chicago Sky,DAL,CHI,1474.19258495561,1663.91662158029,0.347142770991276,0.652857229008724,81,89,1466.07964465908,1672.02956187682,0
2022,2022-07-17,0,0,post,Connecticut Sun,Las Vegas Aces,CON,LVA,1618.05299411743,1602.22498797516,0.634513760979144,0.365486239020856,83,91,1600.58305294868,1619.69492914391,0
2022,2022-07-17,0,0,post,Washington Mystics,Minnesota Lynx,WAS,MIN,1553.32365152576,1515.18901075162,0.663747102011874,0.336252897988126,70,57,1563.86363582221,1504.64902645517,0
2022,2022-07-17,0,0,post,Phoenix Mercury,Atlanta Dream,PHO,ATL,1477.61161176092,1408.66618300628,0.702116904828184,0.297883095171816,75,85,1454.45035889126,1431.82743587594,0
2022,2022-07-17,0,0,post,Seattle Storm,Indiana Fever,SEA,IND,1585.59096686276,1271.15045002864,0.906411181959143,0.0935888180408567,81,65,1588.39133711463,1268.35007977677,0
2022,2022-07-19,0,0,post,Connecticut Sun,New York Liberty,CON,NYL,1600.58305294868,1412.05018398354,0.824306214043657,0.175693785956343,82,63,1606.98448485638,1405.64875207584,0
2022,2022-07-19,0,0,post,Las Vegas Aces,Atlanta Dream,LVA,ATL,1619.69492914391,1431.82743587594,0.823750812766383,0.176249187233617,76,92,1578.42483759974,1473.09752742011,0
2022,2022-07-19,0,0,post,Los Angeles Sparks,Indiana Fever,LAS,IND,1418.0234758315,1268.35007977677,0.789531933986777,0.210468066013223,86,79,1422.21167306784,1264.16188254043,0
2022,2022-07-20,0,0,post,Chicago Sky,Seattle Storm,CHI,SEA,1672.02956187682,1588.39133711463,0.719498898282606,0.280501101717394,78,74,1676.42175577591,1583.99914321554,0
2022,2022-07-21,0,0,post,Washington Mystics,New York Liberty,WAS,NYL,1563.86363582221,1405.64875207584,0.79758608713947,0.20241391286053,78,69,1568.49732068923,1401.01506720882,0
2022,2022-07-21,0,0,post,Los Angeles Sparks,Atlanta Dream,LAS,ATL,1422.21167306784,1473.09752742011,0.541800827867653,0.458199172132347,85,78,1432.75922759807,1462.54997288988,0
2022,2022-07-21,0,0,post,Las Vegas Aces,Indiana Fever,LVA,IND,1578.42483759974,1264.16188254043,0.906324438887032,0.0936755611129683,90,77,1580.86803072643,1261.71868941374,0
2022,2022-07-22,0,0,post,Minnesota Lynx,Connecticut Sun,MIN,CON,1504.64902645517,1606.98448485638,0.467900898738153,0.532099101261847,84,94,1491.29187926965,1620.3416320419,0
2022,2022-07-22,0,0,post,Chicago Sky,Dallas Wings,CHI,DAL,1676.42175577591,1466.07964465908,0.841754868026452,0.158245131973548,89,83,1679.20219853515,1463.29920189984,0
2022,2022-07-22,0,0,post,Phoenix Mercury,Seattle Storm,PHO,SEA,1454.45035889126,1583.99914321554,0.429173086986577,0.570826913013423,94,78,1477.8478659385,1560.6016361683,0
2022,2022-07-23,0,0,post,New York Liberty,Chicago Sky,NYL,CHI,1401.01506720882,1679.20219853515,0.242163079695781,0.757836920304219,83,80,1415.11331244242,1665.10395330155,0
2022,2022-07-23,0,0,post,Las Vegas Aces,Los Angeles Sparks,LVA,LAS,1580.86803072643,1432.75922759807,0.788031406326577,0.211968593673423,84,66,1588.51249986449,1425.11475846001,0
2022,2022-07-24,0,0,post,Indiana Fever,Dallas Wings,IND,DAL,1261.71868941374,1463.29920189984,0.33184023317428,0.66815976682572,86,96,1252.93111133757,1472.08677997601,0
2022,2022-07-24,0,0,post,Seattle Storm,Atlanta Dream,SEA,ATL,1560.6016361683,1462.54997288988,0.735935242815284,0.264064757184716,82,72,1567.31790368617,1455.83370537201,0
2022,2022-07-24,0,0,post,Minnesota Lynx,Connecticut Sun,MIN,CON,1491.29187926965,1620.3416320419,0.429876983308673,0.570123016691327,79,86,1481.548150441,1630.08536087055,0
2022,2022-07-26,0,0,post,Chicago Sky,Las Vegas Aces,CHI,LVA,1665.10395330155,1588.51249986449,0.711239760451405,0.288760239548595,83,93,1641.47769076227,1612.13876240377,1
2022,2022-07-28,0,0,post,Connecticut Sun,Seattle Storm,CON,SEA,1630.08536087055,1567.31790368617,0.694625836747424,0.305374163252576,88,83,1635.48584196221,1561.91742259451,0
2022,2022-07-28,0,0,post,Atlanta Dream,Minnesota Lynx,ATL,MIN,1455.83370537201,1481.548150441,0.577493602049719,0.422506397950281,85,92,1441.61282502864,1495.76903078437,0
2022,2022-07-28,0,0,post,Dallas Wings,Washington Mystics,DAL,WAS,1472.08677997601,1568.49732068923,0.47640088066347,0.52359911933653,77,87,1458.42335734939,1582.16074331585,0
2022,2022-07-28,0,0,post,Phoenix Mercury,Los Angeles Sparks,PHO,LAS,1477.8478659385,1425.11475846001,0.682237412693381,0.317762587306619,90,80,1486.19477850425,1416.76784589426,0
2022,2022-07-29,0,0,post,Indiana Fever,Las Vegas Aces,IND,LVA,1252.93111133757,1612.13876240377,0.166970982315378,0.833029017684622,72,93,1246.45446303799,1618.61541070335,0
2022,2022-07-29,0,0,post,Chicago Sky,New York Liberty,CHI,NYL,1641.47769076227,1415.11331244242,0.853656854340914,0.146343145659086,89,81,1644.46570066772,1412.12530253697,0
2022,2022-07-30,0,0,post,Washington Mystics,Seattle Storm,WAS,SEA,1582.16074331585,1561.91742259451,0.640387624557715,0.359612375442285,77,82,1568.44195483928,1575.63621107108,0
2022,2022-07-30,0,0,post,Atlanta Dream,Dallas Wings,ATL,DAL,1441.61282502864,1458.42335734939,0.589947370862146,0.410052629137854,68,81,1420.29540485899,1479.74077751904,0
2022,2022-07-31,0,0,post,Connecticut Sun,Chicago Sky,CON,CHI,1635.48584196221,1644.46570066772,0.600806053675133,0.399193946324867,92,95,1625.51445212951,1654.43709050042,0
2022,2022-07-31,0,0,post,New York Liberty,Phoenix Mercury,NYL,PHO,1412.12530253697,1486.19477850425,0.508533881335625,0.491466118664375,89,69,1434.55983469755,1463.76024634367,0
2022,2022-07-31,0,0,post,Indiana Fever,Las Vegas Aces,IND,LVA,1246.45446303799,1618.61541070335,0.156855466731198,0.843144533268802,69,94,1239.629455048,1625.44041869334,0
2022,2022-07-31,0,0,post,Washington Mystics,Seattle Storm,WAS,SEA,1568.44195483928,1575.63621107108,0.603268717536487,0.396731282463513,78,75,1574.31046898052,1569.76769692984,0
2022,2022-07-31,0,0,post,Los Angeles Sparks,Minnesota Lynx,LAS,MIN,1416.76784589426,1495.76903078437,0.501437406529322,0.498562593470678,77,84,1404.94667055341,1507.59020612522,0
2022,2022-08-02,0,0,post,New York Liberty,Los Angeles Sparks,NYL,LAS,1434.55983469755,1404.94667055341,0.652712569108544,0.347287430891456,102,73,1453.63202046608,1385.87448478488,0
2022,2022-08-02,0,0,post,Connecticut Sun,Phoenix Mercury,CON,PHO,1625.51445212951,1463.76024634367,0.800855378249402,0.199144621750598,87,63,1634.21545082127,1455.05924765191,0
2022,2022-08-02,0,0,post,Washington Mystics,Las Vegas Aces,WAS,LVA,1574.31046898052,1625.44041869334,0.541451981163179,0.458548018836821,83,73,1587.33373367053,1612.41715400333,0
2022,2022-08-02,0,0,post,Chicago Sky,Dallas Wings,CHI,DAL,1654.43709050042,1479.74077751904,0.812471474246736,0.187528525753264,78,84,1632.34416146654,1501.83370655292,0
2022,2022-08-03,0,0,post,New York Liberty,Los Angeles Sparks,NYL,LAS,1453.63202046608,1385.87448478488,0.700684758847451,0.299315241152549,64,61,1457.82212415911,1381.68438109185,0
2022,2022-08-03,0,0,post,Atlanta Dream,Indiana Fever,ATL,IND,1420.29540485899,1239.629455048,0.817651098971156,0.182348901028844,91,81,1424.67966356139,1235.2451963456,0
2022,2022-08-03,0,0,post,Seattle Storm,Minnesota Lynx,SEA,MIN,1569.76769692984,1507.59020612522,0.693904973444164,0.306095026555836,89,77,1578.72219925908,1498.63570379598,0
2022,2022-08-04,0,0,post,Connecticut Sun,Phoenix Mercury,CON,PHO,1634.21545082127,1455.05924765191,0.816351741065187,0.183648258934813,77,64,1639.43406739638,1449.8406310768,0
2022,2022-08-04,0,0,post,Dallas Wings,Las Vegas Aces,DAL,LVA,1501.83370655292,1612.41715400333,0.456100210175228,0.543899789824772,82,80,1509.37680176359,1604.87405879266,0
2022,2022-08-05,0,0,post,Atlanta Dream,Los Angeles Sparks,ATL,LAS,1424.67966356139,1381.68438109185,0.669963009334356,0.330036990665644,88,86,1428.74481152669,1377.61923312655,0
2022,2022-08-05,0,0,post,Chicago Sky,Washington Mystics,CHI,WAS,1632.34416146654,1587.33373367053,0.672522863618208,0.327477136381792,93,83,1640.99456674681,1578.68332839026,0
2022,2022-08-06,0,0,post,Dallas Wings,Indiana Fever,DAL,IND,1509.37680176359,1235.2451963456,0.884785067225861,0.115214932774139,95,91,1510.96664384511,1233.65535426408,0
2022,2022-08-06,0,0,post,Phoenix Mercury,New York Liberty,PHO,NYL,1449.8406310768,1457.82212415911,0.602183614670214,0.397816385329786,76,62,1463.38663041772,1444.27612481819,0
2022,2022-08-07,0,0,post,Chicago Sky,Connecticut Sun,CHI,CON,1640.99456674681,1639.43406739638,0.615265400342602,0.384734599657398,94,91,1646.64820637733,1633.78042776586,0
2022,2022-08-07,0,0,post,Washington Mystics,Los Angeles Sparks,WAS,LAS,1578.68332839026,1377.61923312655,0.834510142743614,0.165489857256386,76,79,1561.8308277841,1394.47173373271,0
2022,2022-08-07,0,0,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1578.72219925908,1604.87405879266,0.576879113456511,0.423120886543489,81,89,1563.39653086185,1620.19972718989,0
2022,2022-08-07,0,0,post,Minnesota Lynx,Atlanta Dream,MIN,ATL,1498.63570379598,1428.74481152669,0.703253948682581,0.296746051317419,81,71,1506.33502119472,1421.04549412794,0
2022,2022-08-08,0,0,post,Dallas Wings,New York Liberty,DAL,NYL,1510.96664384511,1444.27612481819,0.699394987584999,0.300605012415001,86,77,1518.29907190355,1436.94369675975,0
2022,2022-08-09,0,0,post,Chicago Sky,Seattle Storm,CHI,SEA,1646.64820637733,1563.39653086185,0.719049597449734,0.280950402550266,100,111,1621.14827112505,1588.89646611413,0
2022,2022-08-09,0,0,post,Las Vegas Aces,Atlanta Dream,LVA,ATL,1620.19972718989,1421.04549412794,0.832986242788754,0.167013757211246,97,90,1623.41566569691,1417.82955562092,0
2022,2022-08-09,0,0,post,Los Angeles Sparks,Connecticut Sun,LAS,CON,1394.47173373271,1633.78042776586,0.285558427908085,0.714441572091915,71,97,1380.48829349927,1647.7638679993,0
2022,2022-08-10,0,0,post,Dallas Wings,New York Liberty,DAL,NYL,1518.29907190355,1436.94369675975,0.71683911681763,0.28316088318237,73,91,1483.1982100394,1472.0445586239,0
2022,2022-08-10,0,0,post,Phoenix Mercury,Minnesota Lynx,PHO,MIN,1463.38663041772,1506.33502119472,0.553120329660234,0.446879670339766,77,86,1447.85099302176,1521.87065859068,0
2022,2022-08-11,0,0,post,Las Vegas Aces,Chicago Sky,LVA,CHI,1623.41566569691,1621.14827112505,0.616228187366514,0.383771812633486,89,78,1634.51740139216,1610.0465354298,0
2022,2022-08-11,0,0,post,Los Angeles Sparks,Connecticut Sun,LAS,CON,1380.48829349927,1647.7638679993,0.253876186027924,0.746123813972076,69,93,1368.97552657469,1659.27663492388,0
2022,2022-08-12,0,0,post,Indiana Fever,Washington Mystics,IND,WAS,1233.65535426408,1561.8308277841,0.193314908035371,0.806685091964629,70,82,1228.40023650443,1567.08594554375,0
2022,2022-08-12,0,0,post,Atlanta Dream,New York Liberty,ATL,NYL,1417.82955562092,1472.0445586239,0.537039615100322,0.462960384899678,70,80,1401.89609585104,1487.97801839378,0
2022,2022-08-12,0,0,post,Minnesota Lynx,Seattle Storm,MIN,SEA,1521.87065859068,1588.89646611413,0.518662689763584,0.481337310236416,69,96,1492.13962329711,1618.6275014077,0
2022,2022-08-12,0,0,post,Phoenix Mercury,Dallas Wings,PHO,DAL,1447.85099302176,1483.1982100394,0.563909031316023,0.436090968683977,86,74,1461.56939649019,1469.47980657097,0
2022,2022-08-14,0,0,post,Connecticut Sun,Minnesota Lynx,CON,MIN,1659.27663492388,1492.13962329711,0.805751168521399,0.194248831478601,90,83,1663.09698929129,1488.3192689297,0
2022,2022-08-14,0,0,post,New York Liberty,Atlanta Dream,NYL,ATL,1487.97801839378,1401.89609585104,0.722329129067265,0.277670870932735,87,83,1492.31839242847,1397.55572181635,0
2022,2022-08-14,0,0,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1634.51740139216,1618.6275014077,0.634596382730728,0.365403617269272,109,100,1643.76683386378,1609.37806893608,0
2022,2022-08-14,0,0,post,Washington Mystics,Indiana Fever,WAS,IND,1567.08594554375,1228.40023650443,0.917597924611918,0.0824020753880815,95,83,1569.09709058109,1226.38909146709,0
2022,2022-08-14,0,0,post,Phoenix Mercury,Chicago Sky,PHO,CHI,1461.56939649019,1610.0465354298,0.402709990217175,0.597290009782825,67,82,1447.17661988701,1624.43931203298,0
2022,2022-08-14,0,0,post,Los Angeles Sparks,Dallas Wings,LAS,DAL,1368.97552657469,1469.47980657097,0.470526179223456,0.529473820776544,88,116,1342.01652553884,1496.43880760682,0
2022,2022-08-17,1,0,post,Chicago Sky,New York Liberty,CHI,NYL,1624.43931203298,1492.31839242847,0.82146911223669,0.17853088776331,91,98,1599.87930782127,1516.87839664018,0
2022,2022-08-17,1,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1643.76683386378,1447.17661988701,0.879767105864064,0.120232894135936,79,63,1647.47425088046,1443.46920287033,0
2022,2022-08-18,1,0,post,Connecticut Sun,Dallas Wings,CON,DAL,1663.09698929129,1496.43880760682,0.855059567466657,0.144940432533343,93,68,1669.33814983771,1490.1976470604,0
2022,2022-08-18,1,0,post,Seattle Storm,Washington Mystics,SEA,WAS,1609.37806893608,1569.09709058109,0.703806647632779,0.296193352367221,86,83,1613.5167895813,1564.95836993587,0
2022,2022-08-20,1,0,post,Chicago Sky,New York Liberty,CHI,NYL,1599.87930782127,1516.87839664018,0.763666248367714,0.236333751632286,100,62,1614.6795747276,1502.07812973385,0
2022,2022-08-20,1,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1647.47425088046,1443.46920287033,0.885297364594728,0.114702635405272,117,80,1653.85323360824,1437.09022014255,0
2022,2022-08-21,1,0,post,Connecticut Sun,Dallas Wings,CON,DAL,1669.33814983771,1490.1976470604,0.865839859668259,0.134160140331741,79,89,1635.37928438372,1524.15651251439,0
2022,2022-08-21,1,0,post,Seattle Storm,Washington Mystics,SEA,WAS,1613.5167895813,1564.95836993587,0.71607040477863,0.28392959522137,97,84,1622.14815239325,1556.32700712392,0
2022,2022-08-23,1,0,post,New York Liberty,Chicago Sky,NYL,CHI,1502.07812973385,1614.6795747276,0.441620911521963,0.558379088478037,72,90,1483.83963025543,1632.91807420602,0
2022,2022-08-24,1,0,post,Dallas Wings,Connecticut Sun,DAL,CON,1524.15651251439,1635.37928438372,0.444068586916549,0.555931413083451,58,73,1507.92300636325,1651.61279053486,0
2022,2022-08-28,1,0,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1653.85323360824,1622.14815239325,0.690783049188277,0.309216950811723,73,76,1641.68010353889,1634.3212824626,0
2022,2022-08-28,1,0,post,Chicago Sky,Connecticut Sun,CHI,CON,1632.91807420602,1651.61279053486,0.608527533767917,0.391472466232083,63,68,1620.14414168811,1664.38672305277,0
2022,2022-08-31,1,0,post,Chicago Sky,Connecticut Sun,CHI,CON,1620.14414168811,1664.38672305277,0.563971303177735,0.436028696822265,85,77,1630.84621536157,1653.68464937931,0
2022,2022-08-31,1,0,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1641.68010353889,1634.3212824626,0.652171324288964,0.347828675711036,78,73,1647.98330602592,1628.01807997557,0
2022,2022-09-04,1,0,post,Connecticut Sun,Chicago Sky,CON,CHI,1653.68464937931,1630.84621536157,0.67699192364503,0.32300807635497,72,76,1640.32213986851,1644.20872487237,0
2022,2022-09-04,1,0,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1628.01807997557,1647.98330602592,0.606347550121226,0.393652449878774,98,110,1607.00064970742,1669.00073629407,0
2022,2022-09-06,1,0,post,Connecticut Sun,Chicago Sky,CON,CHI,1640.32213986851,1644.20872487237,0.633597176663628,0.366402823336372,104,80,1658.07582631317,1626.45503842771,0
2022,2022-09-06,1,0,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1607.00064970742,1669.00073629407,0.532334757434619,0.467665242565381,92,97,1596.31890843002,1679.68247757147,0
2022,2022-09-08,1,0,post,Chicago Sky,Connecticut Sun,CHI,CON,1626.45503842771,1658.07582631317,0.586160739930517,0.413839260069483,63,72,1609.6672081066,1674.86365663428,0
2022,2022-09-11,1,0,post,Las Vegas Aces,Connecticut Sun,LVA,CON,1679.68247757147,1674.86365663428,0.64801390378983,0.35198609621017,67,64,1684.76156941023,1669.78456479552,0
2022,2022-09-13,1,0,post,Las Vegas Aces,Connecticut Sun,LVA,CON,1684.76156941023,1669.78456479552,0.664500348375149,0.335499651624851,85,71,1695.79582348628,1658.75031071947,0
2022,2022-09-15,1,0,post,Connecticut Sun,Las Vegas Aces,CON,LVA,1658.75031071947,1695.79582348628,0.576661265001563,0.423338734998437,105,76,1682.99627166994,1671.54986253581,0
2022,2022-09-18,1,0,post,Connecticut Sun,Las Vegas Aces,CON,LVA,1682.99627166994,1671.54986253581,0.658813177769348,0.341186822230652,71,78,1665.91546031539,1688.63067389036,0
